MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
RL,Pave,none,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,792,GasA,Fa,Y,SBrkr,792,1517,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,none,none,none,230000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,585,GasA,Ex,Y,SBrkr,1140,1868,3,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2,477,TA,TA,Y,none,none,none,178000
FV,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,756,GasA,Ex,Y,SBrkr,756,1553,2,Gd,6,Typ,0,none,Attchd,2005.0,RFn,2,615,TA,TA,Y,none,none,none,186500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1012,GasA,TA,Y,SBrkr,1034,1034,1,TA,6,Typ,0,none,Attchd,1976.0,Unf,3,888,TA,TA,Y,none,none,none,169900
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,735,OthW,Fa,N,SBrkr,1134,2058,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,396,Fa,Fa,P,none,none,none,129500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,876,GasA,TA,Y,SBrkr,988,988,1,TA,6,Typ,0,none,Attchd,1950.0,Unf,1,276,TA,TA,Y,none,none,none,119000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,2110,GasA,Ex,Y,SBrkr,2110,2110,2,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2,522,TA,TA,Y,none,none,none,244000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1405,GasA,Ex,Y,SBrkr,1405,1405,2,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2,478,TA,TA,Y,none,none,none,171750
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864,GasA,TA,Y,SBrkr,874,874,1,TA,5,Typ,0,none,Attchd,1968.0,RFn,1,288,TA,TA,Y,none,GdWo,Shed,130000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1192,GasA,TA,Y,SBrkr,1516,2167,2,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,518,TA,TA,Y,none,MnPrv,none,294000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,746,GasA,Ex,Y,SBrkr,760,1656,2,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,TA,Y,none,none,none,165400
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,884,GasA,TA,Y,FuseA,959,1367,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,560,TA,TA,Y,none,none,none,127500
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1986,GasA,Ex,Y,SBrkr,1987,1987,2,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,none,none,none,301500
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,Unf,864,GasA,Ex,Y,SBrkr,864,864,1,TA,4,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,99900
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,856,GasA,Ex,Y,SBrkr,1166,1166,2,Gd,5,Typ,0,none,Attchd,2005.0,Fin,2,400,TA,TA,Y,none,none,none,190000
RL,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,1054,GasA,Gd,Y,SBrkr,1054,1054,1,TA,6,Typ,0,none,Attchd,1969.0,Unf,2,460,TA,TA,Y,none,none,none,151000
RL,Pave,none,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,841,GasA,Ex,Y,SBrkr,892,1675,2,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,502,TA,TA,Y,none,none,none,181000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1050,GasA,Gd,Y,SBrkr,1050,1050,1,TA,5,Typ,0,none,Attchd,1956.0,Unf,1,338,TA,TA,Y,none,none,none,128900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1104,GasA,Ex,Y,FuseA,1104,1788,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,304,TA,TA,Y,none,none,none,161500
RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,764,GasA,Ex,Y,FuseA,1060,1824,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,520,TA,TA,N,none,GdPrv,none,180500
RH,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405,GasA,Ex,Y,SBrkr,1337,1337,2,Gd,5,Typ,0,none,Attchd,1998.0,Fin,2,511,TA,TA,Y,none,none,none,181000
FV,Pave,none,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,691,GasA,Ex,Y,SBrkr,713,1452,2,Gd,6,Typ,0,none,Detchd,1999.0,Unf,2,506,TA,TA,Y,none,none,none,183900
RM,Pave,none,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,Unf,925,GasA,TA,N,FuseF,964,1889,1,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,308,TA,TA,N,none,MnPrv,none,122000
RL,Pave,none,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2002,GasA,Ex,Y,SBrkr,2018,2018,2,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,746,TA,TA,Y,none,none,none,378500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,728,GasA,Ex,Y,SBrkr,1968,3447,3,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3,1014,TA,TA,Y,none,GdWo,none,381000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,874,GasW,TA,Y,FuseA,874,1524,1,TA,7,Typ,0,none,Attchd,1958.0,Unf,1,315,TA,TA,Y,none,GdWo,none,144000
RL,Pave,none,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1332,GasA,TA,Y,SBrkr,1332,1524,0,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2,586,TA,TA,Y,none,none,none,260000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1489,GasA,Gd,Y,SBrkr,1489,1489,2,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2,462,TA,TA,Y,none,none,none,185750
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,935,GasA,TA,Y,SBrkr,935,935,1,TA,5,Typ,0,none,Attchd,1965.0,Unf,1,288,TA,TA,Y,none,MnPrv,none,137000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1019,GasA,Gd,Y,SBrkr,1357,1357,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1,312,TA,TA,Y,none,GdPrv,none,177000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,661,GasA,Ex,Y,SBrkr,661,1250,2,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,552,TA,TA,Y,none,none,none,139000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928,GasA,Gd,Y,FuseA,928,1920,2,TA,10,Typ,0,none,Detchd,1948.0,Unf,2,400,TA,Fa,Y,none,none,none,137000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,723,GasA,TA,Y,SBrkr,735,1395,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2,497,TA,TA,Y,none,none,none,162000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,1680,GasA,Fa,Y,SBrkr,1724,1724,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2,480,TA,TA,Y,none,none,none,197900
C (all),Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698,GasA,TA,Y,FuseA,698,1128,1,TA,6,Typ,0,none,Detchd,1980.0,RFn,2,528,TA,TA,Y,none,none,none,68400
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1573,GasA,Ex,Y,SBrkr,1573,1573,2,Gd,6,Typ,0,none,Attchd,2002.0,RFn,2,544,TA,TA,Y,none,none,none,227000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1309,GasA,TA,Y,SBrkr,1339,1339,2,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2,484,Gd,Gd,Y,none,none,none,180000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,1040,GasA,TA,Y,SBrkr,1040,1040,2,Gd,5,Typ,0,none,Detchd,1977.0,Unf,2,484,TA,TA,Y,none,none,none,150500
RL,Pave,none,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,912,GasA,TA,Y,SBrkr,912,1824,2,TA,8,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,139000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,804,GasA,Ex,Y,SBrkr,1699,2447,2,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1,336,TA,TA,Y,none,none,none,169000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,GasA,Ex,Y,FuseF,825,1412,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,280,TA,TA,Y,none,none,none,132500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1328,GasA,TA,Y,SBrkr,1328,1328,1,TA,6,Typ,2,Gd,Attchd,1963.0,Unf,2,528,TA,TA,Y,none,none,none,143000
RL,Pave,none,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,1624,GasA,Fa,Y,SBrkr,1582,1582,2,TA,7,Typ,0,none,Attchd,1964.0,Unf,2,390,TA,TA,N,none,none,none,190000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1501,GasA,Ex,Y,SBrkr,1659,1659,2,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2,499,TA,TA,Y,none,none,none,278000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085,GasA,Ex,Y,SBrkr,1120,1970,2,Ex,8,Typ,1,Gd,BuiltIn,2006.0,Fin,3,753,TA,TA,Y,none,none,none,281000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152,GasA,TA,Y,SBrkr,1152,1152,1,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2,484,TA,TA,Y,none,none,none,180500
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,630,GasA,TA,Y,SBrkr,630,1302,2,TA,6,Typ,0,none,Detchd,1972.0,Unf,1,264,TA,TA,Y,none,none,none,119500
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994,GasA,TA,N,SBrkr,1378,2372,2,TA,11,Min2,0,none,Attchd,1985.0,RFn,1,432,TA,TA,Y,none,none,none,107500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,832,GasA,TA,Y,SBrkr,832,1664,2,TA,8,Typ,1,TA,Attchd,1976.0,RFn,2,528,TA,TA,Y,none,GdWo,none,162900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,TA,Y,SBrkr,864,864,1,TA,5,Typ,0,none,Detchd,1957.0,Unf,2,572,TA,TA,N,none,none,none,115000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052,GasA,Gd,Y,SBrkr,1052,1052,1,TA,5,Typ,0,none,Attchd,1968.0,RFn,1,288,TA,TA,Y,none,GdWo,none,138500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120,GasA,Gd,Y,SBrkr,1128,1128,2,TA,6,Typ,0,none,Attchd,1963.0,RFn,2,525,TA,TA,Y,none,MnPrv,none,155000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,547,GasA,Gd,Y,SBrkr,1072,1072,2,TA,5,Typ,0,none,Basment,2005.0,Fin,2,525,TA,TA,Y,none,none,none,140000
RL,Pave,none,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,6110,GasA,Ex,Y,SBrkr,4692,5642,2,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2,1418,TA,TA,Y,Gd,none,none,160000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,1246,GasA,Ex,Y,SBrkr,1246,1246,1,Gd,6,Typ,0,none,Attchd,1959.0,RFn,1,305,TA,TA,Y,none,GdPrv,none,154000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,978,GasA,Ex,Y,SBrkr,1005,1983,2,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2,490,TA,TA,Y,none,none,none,225000
RL,Pave,none,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,771,GasA,Fa,Y,SBrkr,753,1494,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,none,none,none,177500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1165,GasA,Ex,Y,SBrkr,1203,2526,2,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,none,none,none,290000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616,GasA,Ex,Y,SBrkr,1616,1616,2,Gd,7,Typ,0,none,Attchd,2005.0,RFn,3,834,TA,TA,Y,none,none,none,232000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976,GasA,Ex,Y,SBrkr,976,1708,2,Gd,7,Maj1,0,none,Detchd,2004.0,Unf,2,380,TA,TA,Y,none,none,none,130000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1652,GasA,Ex,Y,SBrkr,1652,1652,2,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,none,none,none,325000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368,GasA,Ex,Y,SBrkr,1368,1368,2,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,none,none,none,202500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,990,GasA,Ex,Y,SBrkr,990,990,1,TA,5,Typ,0,none,Detchd,2000.0,Unf,2,480,TA,TA,Y,none,none,none,138000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,924,GasA,Ex,Y,SBrkr,1122,1122,1,Gd,6,Typ,0,none,Attchd,1948.0,Unf,2,528,TA,TA,Y,none,GdWo,none,147000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1278,GasA,Gd,Y,SBrkr,1294,1294,2,Gd,6,Typ,0,none,Attchd,1991.0,RFn,2,496,TA,TA,Y,none,GdWo,none,179200
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,1902,GasA,TA,Y,SBrkr,1902,1902,2,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,none,none,none,335000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1274,GasA,Ex,Y,SBrkr,1274,1274,2,Gd,6,Typ,0,none,Attchd,2005.0,RFn,2,508,TA,TA,Y,none,none,none,203000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1453,GasA,Ex,Y,SBrkr,1453,2810,2,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,none,none,none,302000
